::ffff:127.0.0.1 - - [19/Sep/2023:15:31:20 +0000] "POST /api/auths/login HTTP/1.1" 200 519 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:16:07:43 +0000] "GET /api/carts/get-cart/6502df7a50ab4be7a943d48b HTTP/1.1" 200 1353 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:16:09:25 +0000] "GET /api/carts/get-cart/6502df7a50ab4be7a943d48b HTTP/1.1" 200 1452 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:17:14:13 +0000] "POST /api/carts/checkout HTTP/1.1" 401 72 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:17:14:23 +0000] "POST /api/carts/checkout HTTP/1.1" 401 66 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:17:14:30 +0000] "POST /api/auths/login HTTP/1.1" 200 524 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:17:14:59 +0000] "POST /api/carts/checkout HTTP/1.1" 404 82 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:17:15:20 +0000] "POST /api/carts/checkout HTTP/1.1" 200 362 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:17:26:15 +0000] "GET /api/transactions/all HTTP/1.1" 200 2405 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:17:55:42 +0000] "POST /api/transactions/checkout HTTP/1.1" 200 242 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:18:16:20 +0000] "GET /api/books/all?year=1500&yearFill=high HTTP/1.1" 401 66 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:18:16:26 +0000] "POST /api/auths/login HTTP/1.1" 200 524 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:18:16:55 +0000] "GET /api/books/all?year=1500&yearFill=high HTTP/1.1" 200 1361 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:18:27:40 +0000] "GET /api/carts/get-cart/6502d6aa0024e8a5d11aa956 HTTP/1.1" 200 156 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:18:29:10 +0000] "POST /api/carts/add-items HTTP/1.1" 500 74 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:18:30:20 +0000] "POST /api/carts/add-items HTTP/1.1" 500 74 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:18:32:09 +0000] "POST /api/carts/add-items HTTP/1.1" 200 167 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:18:33:14 +0000] "GET /api/carts/get-cart/6502d87b0024e8a5d11aa95b HTTP/1.1" 500 64 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:18:35:18 +0000] "GET /api/carts/get-cart/6502d87b0024e8a5d11aa95b HTTP/1.1" 200 791 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:18:36:36 +0000] "GET /api/carts/get-cart/6502d87b0024e8a5d1 HTTP/1.1" 500 64 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:18:39:41 +0000] "GET /api/carts/get-cart/6502d87b0024e8a5 HTTP/1.1" 422 171 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:18:52:20 +0000] "GET /api/carts/get-cart/6502d87b0024e8a5d11aa95b HTTP/1.1" 200 791 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:19:25:49 +0000] "POST /api/transactions/checkout HTTP/1.1" 401 66 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:19:25:56 +0000] "POST /api/auths/login HTTP/1.1" 200 524 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:19:26:44 +0000] "POST /api/transactions/checkout HTTP/1.1" 200 242 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:19:36:37 +0000] "POST /api/transactions/checkout HTTP/1.1" 200 168 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:19:40:30 +0000] "POST /api/transactions/checkout HTTP/1.1" 200 193 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:19:44:00 +0000] "GET /api/transactions/get-transactions/6502d87b0024e8a5d11aa95b HTTP/1.1" 401 72 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:19:45:20 +0000] "GET /api/transactions/get-transactions/6502d87b0024e8a5d11aa95b HTTP/1.1" 500 74 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:19:45:52 +0000] "GET /api/transactions/get-transactions/6502d87b0024e8a5d11aa95b HTTP/1.1" 500 74 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:19:47:23 +0000] "GET /api/transactions/get-transactions/6502d87b0024e8a5d11aa95b HTTP/1.1" 200 2221 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:19:49:15 +0000] "GET /api/transactions/get-transactions/6502d87b0024e8a5d11aa95b HTTP/1.1" 200 2222 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:20:23:31 +0000] "POST /api/carts/add-items HTTP/1.1" 200 167 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:22:00:12 +0000] "POST /api/balances/add/jiio8779y HTTP/1.1" 404 64 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:22:24:46 +0000] "POST /api/balances/add/jiio8779y HTTP/1.1" 401 66 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:22:25:14 +0000] "POST /api/auths/login HTTP/1.1" 200 524 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:22:25:45 +0000] "POST /api/balances/add/jiio8779y HTTP/1.1" 422 243 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:22:27:10 +0000] "POST /api/balances/add/6502d06875307d43b41fea61 HTTP/1.1" 500 74 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:22:27:36 +0000] "POST /api/balances/add/6502d06875307d43b41fea61 HTTP/1.1" 500 74 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:22:29:25 +0000] "POST /api/balances/add/6502d06875307d43b41fea61 HTTP/1.1" 500 74 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:22:32:15 +0000] "POST /api/balances/add/6502d06875307d43b41fea61 HTTP/1.1" 500 74 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:22:35:02 +0000] "POST /api/balances/add/6502d06875307d43b41fea61 HTTP/1.1" 500 74 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:22:38:09 +0000] "POST /api/balances/add/6502d06875307d43b41fea61 HTTP/1.1" 500 74 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:22:38:30 +0000] "POST /api/balances/add/6505391f7000730fd0336490 HTTP/1.1" 500 74 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:22:42:01 +0000] "POST /api/balances/add/6505391f7000730fd0336490 HTTP/1.1" 200 73 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:22:45:47 +0000] "POST /api/balances/add/6505391f7000730fd0336490 HTTP/1.1" 200 73 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:23:50:28 +0000] "POST /api/auths/login HTTP/1.1" 200 524 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:23:51:01 +0000] "POST /api/balances/add/6505391f7000730fd0336490 HTTP/1.1" 500 74 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [19/Sep/2023:23:52:32 +0000] "POST /api/balances/add/6505391f7000730fd0336490 HTTP/1.1" 200 117 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:00:07:58 +0000] "POST /api/balances/add/6502df7a50ab4be7a943d48b HTTP/1.1" 200 117 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:00:08:58 +0000] "POST /api/transactions/checkout HTTP/1.1" 409 82 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:00:10:28 +0000] "POST /api/balances/add/6502df7a50ab4be7a943d48b HTTP/1.1" 200 237 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:00:10:48 +0000] "POST /api/balances/add/6502df7a50ab4be7a943d48b HTTP/1.1" 200 238 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:00:11:06 +0000] "POST /api/transactions/checkout HTTP/1.1" 404 103 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:00:16:13 +0000] "POST /api/carts/add-items HTTP/1.1" 200 167 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:00:17:00 +0000] "POST /api/carts/add-items HTTP/1.1" 200 216 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:00:17:13 +0000] "POST /api/transactions/checkout HTTP/1.1" 404 103 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:00:20:47 +0000] "POST /api/carts/add-items HTTP/1.1" 200 166 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:00:20:55 +0000] "POST /api/transactions/checkout HTTP/1.1" 200 192 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:00:23:03 +0000] "POST /api/carts/add-items HTTP/1.1" 200 166 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:00:23:52 +0000] "POST /api/transactions/checkout HTTP/1.1" 409 82 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:00:24:12 +0000] "POST /api/balances/add/6502df7a50ab4be7a943d48b HTTP/1.1" 200 238 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:00:24:36 +0000] "POST /api/transactions/checkout HTTP/1.1" 200 192 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:02:19:11 +0000] "PATCH /api/carts/remove-items HTTP/1.1" 401 66 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:02:19:19 +0000] "POST /api/auths/login HTTP/1.1" 200 524 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:02:19:48 +0000] "PATCH /api/carts/remove-items HTTP/1.1" 500 74 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:02:21:16 +0000] "POST /api/carts/add-items HTTP/1.1" 200 167 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:02:21:53 +0000] "PATCH /api/carts/remove-items HTTP/1.1" 200 184 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:02:24:56 +0000] "POST /api/reviews/add HTTP/1.1" 200 192 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:02:33:47 +0000] "POST /api/reviews/add HTTP/1.1" 422 163 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:02:41:27 +0000] "POST /api/transactions/checkout HTTP/1.1" 409 82 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:02:44:38 +0000] "POST /api/balances/add/6502df7a50ab4be7a943d48b HTTP/1.1" 200 238 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:02:46:01 +0000] "POST /api/balances/add/6502df7a50ab4be7a943d48b HTTP/1.1" 200 238 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:02:46:12 +0000] "POST /api/transactions/checkout HTTP/1.1" 200 193 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:03:05:48 +0000] "GET /api/transactions/all HTTP/1.1" 200 8130 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:03:14:07 +0000] "POST /api/discounts/add HTTP/1.1" 200 163 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:03:17:15 +0000] "PATCH /api/discounts/update-one-by-id/65091f7194998592d5fd6a5a HTTP/1.1" 200 165 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:03:21:29 +0000] "POST /api/books/add HTTP/1.1" 401 66 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:03:21:45 +0000] "POST /api/auths/login HTTP/1.1" 200 524 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:03:22:19 +0000] "POST /api/books/add HTTP/1.1" 422 167 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:03:23:19 +0000] "POST /api/books/add HTTP/1.1" 200 261 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:03:26:18 +0000] "POST /api/carts/add-items HTTP/1.1" 200 166 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:03:29:10 +0000] "POST /api/carts/add-items HTTP/1.1" 200 171 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:03:32:08 +0000] "POST /api/discounts/add HTTP/1.1" 200 163 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:03:46:47 +0000] "PATCH /api/reviews/edit HTTP/1.1" 422 212 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:03:48:01 +0000] "PATCH /api/reviews/edit HTTP/1.1" 500 74 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:03:49:25 +0000] "PATCH /api/reviews/edit HTTP/1.1" 200 172 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:04:11:13 +0000] "POST /api/carts/add-items HTTP/1.1" 500 74 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:04:11:45 +0000] "POST /api/carts/add-items HTTP/1.1" 200 167 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:04:28:16 +0000] "PATCH /api/balances/update/650a37def62bef9649bee5d3 HTTP/1.1" 401 66 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:04:28:29 +0000] "POST /api/auths/login HTTP/1.1" 200 524 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:04:29:06 +0000] "PATCH /api/balances/update/650a37def62bef9649bee5d3 HTTP/1.1" 401 75 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:04:30:40 +0000] "POST /api/balances/add/6502df7a50ab4be7a943d48b HTTP/1.1" 200 238 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:04:33:54 +0000] "PATCH /api/balances/update/6502df7a50ab4be7a943d48b HTTP/1.1" 200 73 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:04:34:43 +0000] "PATCH /api/balances/update/6505391f7000730fd0336490 HTTP/1.1" 200 73 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:04:36:46 +0000] "PATCH /api/balances/update/6505391f7000730fd0336490 HTTP/1.1" 200 73 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:04:37:46 +0000] "PATCH /api/balances/update/6505391f7000730fd0336490 HTTP/1.1" 200 238 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:04:39:48 +0000] "PATCH /api/balances/update/6505391f7000730fd03 HTTP/1.1" 422 177 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:04:44:27 +0000] "POST /api/books/add HTTP/1.1" 409 68 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:04:45:18 +0000] "POST /api/books/add HTTP/1.1" 200 276 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:05:32:00 +0000] "POST /api/auths/login HTTP/1.1" 200 524 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:05:33:29 +0000] "POST /api/discounts/add HTTP/1.1" 422 183 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:05:33:48 +0000] "POST /api/discounts/add HTTP/1.1" 422 308 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:05:34:27 +0000] "POST /api/discounts/add HTTP/1.1" 200 163 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:05:35:10 +0000] "POST /api/auths/login HTTP/1.1" 200 519 "-" "PostmanRuntime/7.33.0"
::ffff:127.0.0.1 - - [20/Sep/2023:05:36:48 +0000] "POST /api/carts/add-items HTTP/1.1" 200 173 "-" "PostmanRuntime/7.33.0"
::1 - - [29/Sep/2023:04:58:47 +0000] "GET /api/books/all HTTP/1.1" 200 2355 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:04:59:01 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:04:59:05 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:04:59:24 +0000] "GET /api/books/all HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:04:59:24 +0000] "GET /favicon.ico HTTP/1.1" 404 64 "http://localhost:8000/api/books/all" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:04:59:56 +0000] "GET /api/books/all HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:00:12 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:00:20 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:09:36 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:10:12 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:10:15 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:11:23 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:11:26 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:12:41 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:12:41 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:12:42 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:12:42 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:12:42 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:12:43 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:12:43 +0000] "GET /api/books/all HTTP/1.1" - - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:12:43 +0000] "GET /api/books/all HTTP/1.1" 200 2355 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:12:44 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:12:44 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:12:44 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:12:45 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:12:45 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
::1 - - [29/Sep/2023:05:12:45 +0000] "GET /api/books/all HTTP/1.1" 304 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
